record_id,state,lga,year,month,rainfall_mm,temperature_avg_c,vegetation_index,season,intervention_flag,reporting_completeness_pct,timeliness_pct,source,total_cases,symptomatic_cases,asymptomatic_cases,cases_under5,cases_5to15,cases_15plus,suspected_cases,tested_cases,positive_cases,rd_t_positive,microscopy_positive,pcr_positive,predicted_cases_lower_ci,predicted_cases_upper_ci
3611,Anambra,Anambra_LGA2,2018,4,321.6323222,28.7163411,0.70324695,rainy,1,57.36934213,33.18477252,routine,2643.110372,3938.205483,1688.337162,5831.213073,8690.49797,17368.95886,28123.53427,14636.37402,15317.4943,9190.496582,4595.248291,1531.74943,1585.866223,3700.354521
3612,Edo,Edo_LGA3,2022,8,176.2466346,26.66520687,0.616021538,rainy,0,52.21279048,37.3528011,routine,2951.857701,4143.527229,1844.927136,7669.204067,7972.993203,16611.41721,27886.22273,13472.40972,14365.02111,8619.012665,4309.506332,1436.502111,1771.11462,4132.600781
3613,Enugu,Enugu_LGA1,2018,10,295.7109977,28.33699428,0.7316363,rainy,0,53.17799548,39.5936843,sentinel,7012.590629,8296.323173,5331.508663,12444.39254,18855.48396,33966.54247,48246.21318,27765.89866,34344.10979,20606.46587,10303.23294,3434.410979,4207.554377,9817.62688
3614,Adamawa,Adamawa_LGA2,2019,3,48.5588883,28.10991044,0.349734876,dry,0,56.65900551,46.52813457,routine,2218.664353,2010.81023,979.8230792,2506.369974,3594.872842,6056.831939,7933.665642,5510.915397,7678.058786,4606.835272,2303.417636,767.8058786,1331.198612,3106.130094
3615,Delta,Delta_LGA1,2021,5,431.3806671,30.3664637,0.703160806,rainy,0,69.77608027,55.87740388,routine,37035.81271,32440.02692,24433.68637,30850.19579,52190.96566,67449.32432,114762.0715,84005.08972,100877.8145,60526.68872,30263.34436,10087.78145,22221.48762,51850.13779
3616,Jigawa,Jigawa_LGA3,2022,4,319.386053,27.94931585,0.670022384,rainy,0,54.82905308,38.70451826,routine,6042.937764,9669.52561,3977.723314,12693.4032,15910.06414,36824.09084,57687.74643,28698.64849,30039.60976,18023.76586,9011.882928,3003.960976,3625.762658,8460.112869
3617,Ebonyi,Ebonyi_LGA2,2019,9,177.1588594,26.47684483,0.558719527,rainy,1,72.76978321,39.25811174,survey,3302.085944,3728.555886,1982.513195,4533.124552,5787.022995,9664.312994,17114.97238,11634.11889,12516.72722,7510.036332,3755.018166,1251.672722,1981.251566,4622.920321
3618,Akwa Ibom,Akwa Ibom_LGA2,2020,9,247.4270195,28.11657931,0.52265752,rainy,1,48.99066425,40.39504012,routine,1895.724975,2270.685648,1478.816435,4390.398371,5380.114208,9767.665963,15010.19814,7657.50676,9131.151313,5478.690788,2739.345394,913.1151313,1137.434985,2654.014965
3619,Adamawa,Adamawa_LGA2,2021,12,20.07653365,24.37024855,0.330344158,harmattan,0,78.73590528,35.4528948,routine,1583.7469,1473.438423,721.6712884,1451.222387,2286.058277,3738.936005,5438.070685,4709.1735,5915.047487,3549.028492,1774.514246,591.5047487,950.2481401,2217.24566
3620,Adamawa,Adamawa_LGA1,2018,5,275.359365,27.2153215,0.64129787,rainy,1,56.63119607,56.92689927,routine,4994.226206,4872.188497,3075.436342,5176.318577,7417.621751,12814.27572,15992.79974,11511.18132,16601.35383,9960.8123,4980.40615,1660.135383,2996.535724,6991.916688
3621,Jigawa,Jigawa_LGA3,2023,8,374.8905703,29.48444028,0.711876296,rainy,1,51.84929981,60.67660176,routine,10146.99136,9133.430025,5641.144204,9362.990365,13089.06488,25888.0167,29413.81078,20051.19107,29872.26168,17923.35701,8961.678504,2987.226168,6088.194816,14205.7879
3622,Abia,Abia_LGA2,2022,2,19.30081753,23.64097118,0.408229795,harmattan,0,54.09530551,44.79757381,routine,481.4107259,702.6479297,300.8993978,660.1402334,1036.180422,2283.310819,3057.611661,1722.235043,2053.502909,1232.101745,616.0508727,205.3502909,288.8464355,673.9750162
3623,Imo,Imo_LGA1,2024,2,34.51123661,26.58081614,0.398389875,harmattan,0,65.23469121,48.00225291,survey,1802.639493,2302.31681,1112.270626,2087.001598,3051.701071,5044.922983,7812.244495,5314.605398,6346.094002,3807.656401,1903.8282,634.6094002,1081.583696,2523.69529
3624,Borno,Borno_LGA1,2019,6,436.481674,29.17709512,0.731937131,rainy,0,89.24648512,56.86860589,survey,57752.85523,49696.10315,24702.80515,31700.32032,36266.89194,74153.85539,128765.4991,101470.446,103523.85,62114.31002,31057.15501,10352.385,34651.71314,80853.99732
3625,Gombe,Gombe_LGA3,2022,12,36.69722899,26.15786619,0.317039945,harmattan,0,84.77100013,81.96714832,routine,6849.482373,4906.020521,3160.257579,2252.424934,3823.820323,5463.315754,8134.749139,7825.761024,10127.62919,6076.577517,3038.288758,1012.762919,4109.689424,9589.275322
3626,Bauchi,Bauchi_LGA1,2019,2,48.60768518,27.88334871,0.282461382,harmattan,1,54.75063898,51.96745188,survey,1372.160363,1731.228615,963.0142426,1892.822561,2896.986479,5072.16885,8596.08611,4319.596729,4570.649327,2742.389596,1371.194798,457.0649327,823.2962176,1921.024508
3627,Ekiti,Ekiti_LGA1,2021,9,280.5268398,28.02995311,0.686063119,rainy,0,60.96000601,53.01642,survey,16395.96165,16631.39983,8086.891123,16237.21839,19871.95596,37616.40691,52135.65571,35954.49501,46391.22872,27834.73723,13917.36861,4639.122872,9837.576987,22954.3463
3628,Borno,Borno_LGA1,2020,11,101.1231349,28.58132805,0.39853755,dry,0,77.56611229,47.26362036,sentinel,4029.669424,4197.525814,2821.182536,4252.894799,6090.992785,8079.040635,15935.66422,11431.95935,12184.07932,7310.447591,3655.223795,1218.407932,2417.801655,5641.537194
3629,Delta,Delta_LGA1,2020,9,465.2029205,29.88046881,0.759340536,rainy,0,80.21092568,22.49155958,routine,12320.79325,14178.28819,7208.144876,18188.70802,34353.84318,58142.00076,107459.4549,71024.88297,67907.64587,40744.58752,20372.29376,6790.764587,7392.475949,17249.11055
3630,Imo,Imo_LGA1,2022,11,58.14095957,27.75214111,0.317869984,dry,0,57.79778685,35.24662689,survey,1774.739196,1801.834233,843.6155992,2663.712325,3442.609453,6062.459641,7674.081434,5626.629077,8099.858461,4859.915077,2429.957538,809.9858461,1064.843518,2484.634875
3631,Adamawa,Adamawa_LGA1,2022,4,229.3986909,27.5247138,0.672939748,rainy,0,55.12284679,82.31646121,routine,9968.570573,11147.94079,5607.496197,6982.07424,9365.750436,20723.48779,25222.21521,16347.81022,21885.06973,13131.04184,6565.520918,2188.506973,5981.142344,13955.9988
3632,Enugu,Enugu_LGA2,2021,4,227.1319918,29.44336397,0.565964503,rainy,0,67.05485998,64.9345308,sentinel,20449.98264,24274.32756,15347.35554,17260.23658,23200.24137,46357.74348,80189.55086,46572.66945,46661.92108,27997.15265,13998.57632,4666.192108,12269.98958,28629.97569
3633,Jigawa,Jigawa_LGA1,2020,1,20.51858852,27.75279189,0.253564895,harmattan,0,60.31467469,44.91410163,survey,1644.476798,2147.018163,1388.254028,2439.879708,3907.214463,6651.14344,11184.59468,6271.875784,6717.650842,4030.590505,2015.295253,671.7650842,986.6860787,2302.267517
3634,Ebonyi,Ebonyi_LGA1,2025,10,296.2137149,24.94188218,0.803295318,rainy,1,71.24001139,47.04572058,routine,7148.3883,5892.600152,2824.126254,5851.705769,8376.342775,13332.39322,19767.01409,15707.24948,19995.48452,11997.29071,5998.645356,1999.548452,4289.03298,10007.74362
3635,Abia,Abia_LGA3,2024,2,13.07808973,26.71596828,0.302884421,harmattan,0,65.60336162,70.92262683,sentinel,1721.345937,2136.782936,730.3715473,1122.428524,2001.797344,2824.077943,4320.226522,3121.829807,3926.823233,2356.09394,1178.04697,392.6823233,1032.807562,2409.884312
3636,Cross River,Cross River_LGA2,2020,1,48.13850478,25.4385215,0.369129857,harmattan,1,70.27083622,51.6003432,routine,2536.852048,2085.746387,1295.919615,2191.69488,2430.39581,5409.223914,8017.995592,5639.270925,6476.460363,3885.876218,1942.938109,647.6460363,1522.111229,3551.592867
3637,Bauchi,Bauchi_LGA2,2019,3,83.75448141,29.53106944,0.367731883,dry,0,87.3871223,53.08153152,routine,7830.649423,5946.263217,3333.884036,4315.581784,4975.41852,10494.78094,16349.06722,13832.17989,15393.57648,9236.145885,4618.072943,1539.357648,4698.389654,10962.90919
3638,Benue,Benue_LGA1,2021,8,398.6146729,28.48192119,0.687587901,rainy,0,75.54591554,63.0720187,sentinel,40092.62174,34537.64118,17418.21033,25169.45432,30143.62019,54593.77991,78390.2416,66424.11153,85008.34643,51005.00786,25502.50393,8500.834643,24055.57304,56129.67043
3639,Ekiti,Ekiti_LGA1,2022,8,206.1417068,28.42383361,0.578384308,rainy,0,65.55501058,54.26649423,routine,10729.17654,10383.25084,6299.049161,7487.248918,11088.88242,27287.9166,32147.37683,24052.94518,31297.98974,18778.79385,9389.396923,3129.798974,6437.505924,15020.84716
3640,Abia,Abia_LGA3,2024,8,162.4475557,28.27642574,0.540051549,rainy,0,44.90760593,45.90798863,routine,2439.750788,4494.415194,2066.045589,6299.071055,8556.987422,15387.30507,23534.31967,10865.25642,12799.43683,7679.662095,3839.831048,1279.943683,1463.850473,3415.651104
3641,Akwa Ibom,Akwa Ibom_LGA2,2020,1,30.84174999,26.91014018,0.369699774,harmattan,0,56.88593537,48.09371039,routine,1115.322874,1879.561463,727.8025162,1795.832233,2754.184267,4483.079803,7847.923821,4110.84906,4363.193837,2617.916302,1308.958151,436.3193837,669.1937246,1561.452024
3642,Akwa Ibom,Akwa Ibom_LGA2,2024,4,184.2403335,26.71646577,0.535576739,rainy,0,78.0736889,53.53306172,sentinel,10958.00971,12070.70032,5901.560928,8668.903278,14641.85619,21542.37127,43677.8864,28014.795,26709.56213,16025.73728,8012.868638,2670.956213,6574.805826,15341.21359
3643,Abia,Abia_LGA3,2022,5,175.1054495,25.66882583,0.545813493,rainy,0,86.56160793,39.90733959,survey,7900.629032,7503.837169,3500.526244,6606.657379,8775.568735,16284.26881,30749.04993,21928.82175,20963.02781,12577.81669,6288.908343,2096.302781,4740.377419,11060.88065
3644,Adamawa,Adamawa_LGA1,2020,6,199.6440193,25.528165,0.54761609,rainy,1,68.1783447,76.85935933,routine,7707.505065,7745.179163,3559.177809,3985.598851,6028.428021,11763.93818,16490.60224,11878.28487,14360.21802,8616.130814,4308.065407,1436.021802,4624.503039,10790.50709
3645,Adamawa,Adamawa_LGA2,2025,9,243.499549,27.85708417,0.765226714,rainy,1,48.24598694,30.22844577,routine,1993.081853,2556.828892,1331.91374,5754.805236,7318.853325,14893.53681,18902.01728,10794.43954,14542.71629,8725.629774,4362.814887,1454.271629,1195.849112,2790.314594
3646,Borno,Borno_LGA1,2019,5,480.5819355,28.23883,0.842318582,rainy,1,50.91661482,81.65415831,routine,12614.48334,17814.08883,8955.358892,15049.41499,19804.52024,29977.47616,55997.70962,26407.96802,28183.73169,16910.23902,8455.119508,2818.373169,7568.690005,17660.27668
3647,Anambra,Anambra_LGA1,2025,10,258.7625931,29.53855278,0.633155211,rainy,0,71.49299019,29.76884501,survey,16483.26988,15864.16406,11246.64349,22942.16048,32523.4968,61061.4026,93984.61867,66646.9436,75888.9841,45533.39046,22766.69523,7588.89841,9889.961931,23076.57784
3648,Enugu,Enugu_LGA1,2024,1,28.61717077,25.70757497,0.374607749,harmattan,0,74.59324983,67.38715639,survey,5319.347699,4154.35911,2320.077695,2801.357673,3836.932733,6860.046096,9667.63554,8055.078296,10268.03816,6160.822894,3080.411447,1026.803816,3191.608619,7447.086779
3649,Akwa Ibom,Akwa Ibom_LGA3,2021,10,240.9051267,27.29449178,0.626152023,rainy,0,68.35420259,29.7709739,routine,5831.401176,5749.254262,3001.694119,10901.01077,11188.11543,24403.67669,41146.21053,25423.82774,26518.2965,15910.9779,7955.488949,2651.82965,3498.840706,8163.961647
3650,Imo,Imo_LGA3,2019,9,228.0409981,28.85839531,0.584489168,rainy,0,55.70231137,53.67282554,routine,10212.05466,9744.916341,6322.441621,9322.511651,19896.2807,26088.48574,36407.84223,24645.9458,34051.33129,20430.79878,10215.39939,3405.133129,6127.232799,14296.87653
3651,Benue,Benue_LGA2,2025,7,433.202331,27.23161607,0.717292028,rainy,0,49.91083405,74.03970445,routine,17102.6586,18930.27721,13040.78786,19331.83845,21498.40306,44525.96446,54900.29187,34081.59545,48144.75706,28886.85424,14443.42712,4814.475706,10261.59516,23943.72204
3652,Imo,Imo_LGA3,2025,7,389.7126518,26.65898806,0.722417438,rainy,0,55.43221001,50.33907591,routine,10896.21571,13038.49446,6374.538091,11994.70967,18433.36249,43043.00034,60355.62157,32581.31137,36460.23096,21876.13858,10938.06929,3646.023096,6537.729427,15254.702
3653,Ekiti,Ekiti_LGA1,2020,8,189.4632454,29.03411885,0.530212363,rainy,0,80.54425675,38.64358244,routine,8236.982241,7886.185717,3277.998235,7301.966968,13370.46579,16918.48507,33574.81377,24221.86029,25047.01225,15028.20735,7514.103675,2504.701225,4942.189345,11531.77514
3654,Bauchi,Bauchi_LGA2,2022,2,44.68205372,28.27642171,0.379077236,harmattan,1,86.65995682,66.24215232,routine,3511.958916,2808.236195,2026.382246,1964.092559,2349.041447,4150.249328,7494.249781,5867.491474,6116.893598,3670.136159,1835.068079,611.6893598,2107.17535,4916.742483
3655,Enugu,Enugu_LGA3,2025,11,60.26322353,31.16132759,0.342169115,dry,1,46.66131773,59.23108094,routine,1358.482845,1925.760536,1296.440969,2093.362516,3664.583969,5795.413668,8342.55046,4312.760072,5454.943611,3272.966166,1636.483083,545.4943611,815.0897067,1901.875982
3656,Benue,Benue_LGA1,2024,5,291.31417,26.75506467,0.597568472,rainy,0,38.13743981,47.76894809,routine,5229.504708,7249.918237,3549.287986,12713.00615,16855.9812,29404.98373,35938.34935,17992.93018,26767.16776,16060.30065,8030.150327,2676.716776,3137.702825,7321.306591
3657,Akwa Ibom,Akwa Ibom_LGA2,2025,3,68.45297189,28.22004213,0.436295635,dry,1,67.68071836,39.34921313,routine,2492.355127,2365.427505,1142.377335,2702.251918,3582.169844,7467.122296,10014.78265,7445.715043,9341.530877,5604.918526,2802.459263,934.1530877,1495.413076,3489.297177
3658,Abia,Abia_LGA3,2022,11,55.20327415,30.77999076,0.405639105,dry,0,39.55071824,63.00142553,routine,1620.410293,3111.895457,1526.750716,4286.997062,6510.557098,8188.78317,15918.49606,6007.386225,6594.115437,3956.469262,1978.234631,659.4115437,972.2461757,2268.57441
3659,Cross River,Cross River_LGA2,2023,2,50.6073694,24.72832316,0.383821881,harmattan,1,79.14827633,56.99195756,survey,2893.835022,3085.970123,1377.876577,2017.868616,2414.667456,4999.435274,7348.426828,5972.194195,7027.340174,4216.404104,2108.202052,702.7340174,1736.301013,4051.369031
3660,Adamawa,Adamawa_LGA3,2023,6,244.0707211,26.41257752,0.689990224,rainy,1,86.8839809,77.24112991,routine,10480.53245,10721.70548,5939.710844,5258.28235,5947.683249,12023.22689,23474.05578,16145.95774,14869.21337,8921.528024,4460.764012,1486.921337,6288.319473,14672.74544
3661,Edo,Edo_LGA1,2024,2,27.02055814,26.18180071,0.340552789,harmattan,1,65.0337348,59.52192478,sentinel,1982.977223,1519.482668,1042.344864,1513.395839,2085.894659,3213.14435,4462.318854,3544.304649,4920.177039,2952.106223,1476.053112,492.0177039,1189.786334,2776.168112
3662,Akwa Ibom,Akwa Ibom_LGA2,2023,7,210.460282,30.41504772,0.628791576,rainy,0,52.60034725,68.96693286,routine,11776.29182,14437.26894,9005.251285,15735.71426,22272.26079,28452.67846,52455.1258,27966.82763,32505.56832,19503.34099,9751.670495,3250.556832,7065.775094,16486.80855
3663,Adamawa,Adamawa_LGA1,2019,11,67.81655945,27.73789472,0.359177413,dry,0,57.62396117,40.75207589,survey,2397.672895,3086.085906,1339.711542,4137.412949,4729.409272,9878.216867,14567.80036,8641.307236,10192.14398,6115.286389,3057.643194,1019.214398,1438.603737,3356.742053
3664,Enugu,Enugu_LGA1,2021,1,29.66121599,27.0766303,0.377806945,harmattan,0,53.25000008,52.56181577,routine,1782.895677,2001.489467,976.8592528,1720.940473,3782.206812,5242.686834,7298.403009,4577.725342,6138.492236,3683.095341,1841.547671,613.8492236,1069.737406,2496.053948
3665,Ebonyi,Ebonyi_LGA1,2023,2,23.03253213,23.43641413,0.300633185,harmattan,0,81.46909782,37.83039601,survey,1317.315543,869.7078269,603.9824543,1109.078438,1639.972843,2359.478919,3468.609515,3329.498772,4465.94492,2679.566952,1339.783476,446.594492,790.3893256,1844.24176
3666,Anambra,Anambra_LGA3,2024,4,373.5117259,28.98794148,0.8539617,rainy,0,62.91675362,74.04576954,routine,16561.12293,19497.8745,8456.328208,14650.93677,16008.7867,33887.76272,59920.05649,32488.94628,32397.56301,19438.53781,9719.268904,3239.756301,9936.673756,23185.5721
3667,Bayelsa,Bayelsa_LGA1,2018,10,436.2010727,26.39430972,0.81193406,rainy,0,66.95922034,38.07033957,routine,24334.29688,27286.06523,8935.213805,25731.06671,42882.63856,74876.00726,95341.20646,76863.67423,105254.1117,63152.46704,31576.23352,10525.41117,14600.57813,34068.01563
3668,Kaduna,Kaduna_LGA1,2019,12,18.97134446,28.10372687,0.299937542,harmattan,0,37.27786991,48.796853,routine,1177.111177,2393.272936,985.6257483,3480.807835,5905.979811,8926.436131,13109.53037,5461.423789,6965.158903,4179.095342,2089.547671,696.5158903,706.2667064,1647.955648
3669,Abia,Abia_LGA1,2019,4,275.795333,26.83831835,0.792247,rainy,0,65.0250974,62.24898803,routine,8182.36257,8831.177009,4786.516668,5950.344798,11391.75277,15299.78485,23249.11971,16980.33267,21760.03191,13056.01915,6528.009574,2176.003191,4909.417542,11455.3076
3670,Edo,Edo_LGA1,2023,5,175.3107536,27.64328707,0.464978343,rainy,1,74.28297329,42.22710421,routine,3810.13672,4619.401415,2524.868872,5059.220795,5404.2111,10917.02937,20032.24655,12705.63386,12560.19163,7536.114978,3768.057489,1256.019163,2286.082032,5334.191408
3671,Delta,Delta_LGA2,2024,10,383.6271449,29.81432286,0.663363442,rainy,0,69.32336991,80.36407198,routine,39373.3619,35259.10885,22926.32085,22613.70816,33074.95396,47482.98063,73799.48798,57217.64764,73024.56702,43814.74021,21907.37011,7302.456702,23624.01714,55122.70666
3672,Ekiti,Ekiti_LGA1,2019,1,10.39908743,27.68945517,0.305922801,harmattan,1,50.38378661,35.62250427,routine,684.1915339,833.1112342,564.5561717,1438.571085,2280.914175,4161.974151,5601.601393,3176.782153,4079.277279,2447.566367,1223.783184,407.9277279,410.5149203,957.8681474
3673,Anambra,Anambra_LGA1,2022,9,261.4301354,27.70201451,0.632991973,rainy,0,80.8216795,47.78367221,survey,15521.18645,14240.31022,5579.950687,8586.815086,17036.85643,27522.8074,45188.80407,34363.10148,37222.3034,22333.38204,11166.69102,3722.23034,9312.711869,21729.66103
3674,Ebonyi,Ebonyi_LGA2,2022,6,153.8612565,28.62001827,0.552800923,rainy,0,81.77096621,43.78071955,survey,7295.495258,7132.98647,2394.77114,5880.384327,8470.499966,12383.98016,21839.28276,17489.08558,19675.61843,11805.37106,5902.685529,1967.561843,4377.297155,10213.69336
3675,Bauchi,Bauchi_LGA3,2020,5,410.7991269,30.5921724,0.842108092,rainy,1,53.0475032,56.24622898,routine,6197.606469,8606.428818,3166.029514,7389.72943,10760.03358,24420.9528,37575.15639,18066.16146,18891.15572,11334.69343,5667.346717,1889.115572,3718.563881,8676.649056
3676,Ekiti,Ekiti_LGA2,2020,12,20.79976161,28.76510063,0.291338472,harmattan,0,72.84128306,49.83597648,routine,2142.128639,2324.048717,1160.923139,2263.070131,2443.530617,4733.701699,8372.895021,5501.149942,5726.206371,3435.723823,1717.861911,572.6206371,1285.277183,2998.980094
3677,Cross River,Cross River_LGA3,2022,1,41.95777319,26.49454835,0.242914254,harmattan,0,65.93465045,47.86002315,sentinel,3087.966059,3451.984497,1144.457289,2454.090791,3726.084717,7972.186451,10800.29533,7465.048311,8958.208809,5374.925286,2687.462643,895.8208809,1852.779635,4323.152483
3678,Ekiti,Ekiti_LGA2,2021,11,78.81389864,31.16755373,0.480477231,dry,1,40.1987742,59.57175371,routine,699.3885761,1384.603019,717.3445552,1530.657895,2661.380783,4156.482559,6799.381316,2684.80256,3029.039402,1817.423641,908.7118207,302.9039402,419.6331456,979.1440065
3679,Abia,Abia_LGA1,2021,3,24.51523396,28.19465534,0.303286279,dry,0,46.16726439,46.14074068,routine,940.1544534,1171.668533,645.5978772,2210.57346,3253.332173,3867.533076,6052.728319,3446.455984,4829.420368,2897.652221,1448.82611,482.9420368,564.092672,1316.216235
3680,Adamawa,Adamawa_LGA1,2024,4,259.6401832,28.72011252,0.644306973,rainy,0,69.06080575,50.18088285,survey,15850.60115,13400.3064,7661.696838,13039.27072,16801.89304,31696.43597,42841.29615,33998.68977,44527.24592,26716.34755,13358.17378,4452.724592,9510.360687,22190.8416
3681,Gombe,Gombe_LGA1,2023,10,338.4516852,26.18075527,0.627229297,rainy,0,81.30272077,20.64234443,sentinel,7661.025177,6856.539306,4506.748231,11730.34063,21345.25807,37846.93213,66786.37339,46129.55776,45385.95424,27231.57255,13615.78627,4538.595424,4596.615106,10725.43525
